route_id,shape_pt_lat,shape_pt_lon
1,40.6704355936,-73.5217308171,24
1,40.6702777692,-73.5224213481,24
1,40.6701205755,-73.5231121254,24
1,40.6699638415,-73.5238030797,24
1,40.6698104381,-73.5244953177,24
1,40.6696585595,-73.5251881365,24
1,40.6695087508,-73.5258817319,24
1,40.6693577854,-73.5265748825,24
1,40.6692012293,-73.5272658943,24
1,40.6690440404,-73.5279566625,24
1,40.6688868473,-73.5286474275,24
1,40.66872965,-73.5293381892,24
1,40.6685724486,-73.5300289477,24
1,40.668415243,-73.5307197029,24
1,40.668257535,-73.5314102546,24
1,40.6680948809,-73.5320988179,24
1,40.6679309565,-73.5327868691,24
1,40.667767028,-73.533474917,24
1,40.6676030954,-73.5341629614,24
1,40.6674394444,-73.5348511181,24
1,40.6672792911,-73.5355406872,24
1,40.6671201716,-73.5362306728,24
1,40.6669610479,-73.536920655,24
1,40.6668019201,-73.537610634,24
1,40.6666430782,-73.5383007247,24
1,40.6664848489,-73.5389910566,24
1,40.6663266357,-73.5396813933,24
1,40.6661684183,-73.5403717267,24
1,40.6660101129,-73.5410620236,24
1,40.665851356,-73.54175214,24
1,40.6656925291,-73.5424422271,24
1,40.6655336981,-73.5431323109,24
1,40.6653749164,-73.5438224125,24
1,40.6652165754,-73.5445126871,24
1,40.6650583287,-73.5452029975,24
1,40.6649004003,-73.5458934293,24
1,40.664746895,-73.5465855713,24
1,40.6645947932,-73.5472782549,24
1,40.6644425744,-73.5479708925,24
1,40.6642895834,-73.5486632322,24
1,40.6641318407,-73.5493537217,24
1,40.6639726228,-73.5500436356,24
1,40.6638134651,-73.5507335718,24
1,40.6636543355,-73.5514235175,24
1,40.6634951529,-73.5521134404,24
1,40.6633342936,-73.5528026763,24
1,40.6631675968,-73.5534895235,24
1,40.663000394,-73.5541761621,24
1,40.6628332074,-73.5548628055,24
1,40.662670611,-73.5555513235,24
1,40.6625114813,-73.5562412573,24
1,40.6623519227,-73.5569310186,24
1,40.6621923075,-73.5576207557,24
1,40.6620331257,-73.5583106638,24
1,40.6618738783,-73.5590005442,24
1,40.6617158669,-73.559690909,24
1,40.6615603428,-73.5603822438,24
1,40.6614145552,-73.5610771673,24
1,40.6612743459,-73.561774123,24
1,40.6611401562,-73.5624731133,24
1,40.6610073446,-73.5631725675,24
1,40.6608749735,-73.5638721643,24
1,40.6607426759,-73.5645717837,24
1,40.6606103768,-73.5652714013,24
1,40.6604780671,-73.565971014,24
1,40.6603458359,-73.5666706509,24
1,40.6602140873,-73.5673704433,24
1,40.660082194,-73.5680701873,24
1,40.6599496061,-73.5687697034,24
1,40.6598164156,-73.5694690209,24
1,40.6596843718,-73.5701687094,24
1,40.6595514039,-73.5708680951,24
1,40.6594179809,-73.5715673309,24
1,40.6592860212,-73.5722670448,24
1,40.6591537076,-73.5729666419,24
1,40.6590206231,-73.5736659859,24
1,40.6588877497,-73.5743653977,24
1,40.6587551009,-73.5750648812,24
1,40.6586236935,-73.5757647673,24
1,40.6584925754,-73.5764647458,24
1,40.6583626908,-73.5771651179,24
1,40.6582347004,-73.5778660885,24
1,40.6581092882,-73.5785678104,24
1,40.6579899443,-73.5792712821,24
1,40.6578735846,-73.5799757327,24
1,40.6577582357,-73.5806804734,24
1,40.6576449954,-73.5813858015,24
1,40.6575339791,-73.5820917258,24
1,40.6574302493,-73.5827995474,24
1,40.657335226,-73.5835094748,24
1,40.6572504551,-73.5842216119,24
1,40.6571764796,-73.5849358307,24
1,40.6571078625,-73.5856509875,24
1,40.6570522965,-73.5863680572,24
1,40.6570050814,-73.587086188,24
1,40.6569662661,-73.5878051934,24
1,40.6569328733,-73.5885246803,24
1,40.6568990686,-73.5892441366,24
1,40.656864631,-73.5899635408,24
1,40.6568312257,-73.5906830284,24
1,40.6567980529,-73.5914025345,24
1,40.6567648214,-73.5921220357,24
1,40.6567316068,-73.5928415376,24
1,40.65670193,-73.593561295,24
1,40.6566758797,-73.594281288,24
1,40.6566603903,-73.5950017854,24
1,40.6566528926,-73.5957225057,24
1,40.656653588,-73.5964433126,24
1,40.6566586618,-73.5971641032,24
1,40.6566641345,-73.5978848892,24
1,40.656669383,-73.598605678,24
1,40.6566741609,-73.5993264726,24
1,40.6566789988,-73.6000472665,24
1,40.656684256,-73.6007680555,24
1,40.6566895726,-73.6014888438,24
1,40.6566949458,-73.6022096314,24
1,40.6567003562,-73.6029304186,24
1,40.6567084198,-73.6036511423,24
1,40.6567227505,-73.6043717163,24
1,40.6567388939,-73.6050922248,24
1,40.6567562335,-73.6058126879,24
1,40.6567735686,-73.6065331514,24
1,40.6567861698,-73.6072537463,24
1,40.6567918737,-73.6079745294,24
1,40.6567962711,-73.6086953265,24
1,40.656803561,-73.6094160833,24
1,40.6568182385,-73.6101366054,24
1,40.6568388825,-73.6108569089,24
1,40.6568692105,-73.6115765922,24
1,40.6569027325,-73.6122960712,24
1,40.6569365221,-73.6130155289,24
1,40.656970844,-73.6137349436,24
1,40.6570051826,-73.6144543573,24
1,40.6570396246,-73.6151737629,24
1,40.6570740998,-73.6158931661,24
1,40.6571083115,-73.6166125891,24
1,40.657137262,-73.6173323991,24
1,40.6571641387,-73.6180523618,24
1,40.6571901021,-73.6187723815,24
1,40.6572151285,-73.6194924597,24
1,40.6572401305,-73.6202125396,24
1,40.6572649903,-73.6209326283,24
1,40.6572898194,-73.6216527191,24
1,40.6573146959,-73.6223728073,24
1,40.6573396294,-73.6230928925,24
1,40.6573645903,-73.6238129762,24
1,40.6573900292,-73.6245330312,24
1,40.6574156262,-73.625253077,24
1,40.6574412288,-73.6259731227,24
1,40.6574668395,-73.6266931682,24
1,40.6574925073,-73.6274132105,24
1,40.6575185419,-73.6281332302,24
1,40.6575448122,-73.6288532355,24
1,40.6575708465,-73.6295732557,24
1,40.6575979978,-73.6302932048,24
1,40.6576262963,-73.6310130782,24
1,40.6576560583,-73.6317328485,24
1,40.6576862233,-73.6324525902,24
1,40.6577184664,-73.6331721775,24
1,40.6577509994,-73.6338917438,24
1,40.6577817564,-73.6346114435,24
1,40.6578118453,-73.6353311931,24
1,40.6578449353,-73.6360507063,24
1,40.6578766437,-73.6367703364,24
1,40.6579078656,-73.6374900047,24
1,40.6579391481,-73.6382096685,24
1,40.6579712553,-73.6389292701,24
1,40.6580022134,-73.6396489583,24
1,40.6580330234,-73.6403686576,24
1,40.6580657021,-73.6410882154,24
1,40.658098262,-73.6418077829,24
1,40.6581296998,-73.6425274357,24
1,40.6581671903,-73.6432465652,24
1,40.6582081781,-73.6439653902,24
1,40.6582539972,-73.6446836994,24
1,40.6582998243,-73.6454019805,24
1,40.6583327978,-73.6461214831,24
1,40.6583638281,-73.6468411707,24
1,40.658387563,-73.6475612666,24
1,40.6584034525,-73.648281805,24
1,40.6584193989,-73.6490023409,24
1,40.6584330429,-73.6497229487,24
1,40.6584375342,-73.6504437065,24
1,40.6584234891,-73.6511641918,24
1,40.6583900518,-73.6518835898,24
1,40.6583359499,-73.6526008217,24
1,40.6582650091,-73.6533155233,24
1,40.6581744331,-73.6540263795,24
1,40.6580679846,-73.6547335044,24
1,40.6579574552,-73.6554395775,24
1,40.6578463383,-73.6561454913,24
1,40.6577352481,-73.6568514112,24
1,40.6576243271,-73.6575573758,24
1,40.6575130672,-73.658263247,24
1,40.6574012663,-73.6589689697,24
1,40.6572904735,-73.659674965,24
1,40.6571799177,-73.6603810236,24
1,40.6570685305,-73.6610868555,24
1,40.6569569742,-73.6617926404,24
1,40.6568455162,-73.6624984509,24
1,40.6567340949,-73.6632042703,24
1,40.6566226508,-73.6639100821,24
1,40.656510974,-73.6646158293,24
1,40.656400245,-73.6653218326,24
1,40.6562896013,-73.6660278581,24
1,40.6561784643,-73.6667337486,24
1,40.6560669796,-73.6674395437,24
1,40.6559553635,-73.6681453017,24
1,40.6558432163,-73.668850913,24
1,40.6557335552,-73.6695571832,24
1,40.6556411317,-73.6702674347,24
1,40.6555875592,-73.6709844384,24
1,40.6555750935,-73.6717046792,24
1,40.6556034209,-73.6724241001,24
1,40.655672387,-73.6731389259,24
1,40.6557763566,-73.6738463473,24
1,40.6558959226,-73.6745498534,24
1,40.6560175495,-73.6752527523,24
1,40.6561390157,-73.675955701,24
1,40.6562602801,-73.6766587111,24
1,40.6563814391,-73.6773617538,24
1,40.6565025586,-73.6780648095,24
1,40.6566235737,-73.6787678975,24
1,40.6567442832,-73.6794710771,24
1,40.6568622898,-73.6801750383,24
1,40.6569733424,-73.6808809241,24
1,40.6570757432,-73.6815890897,24
1,40.6571774848,-73.6822974272,24
1,40.6572730412,-73.6830072211,24
1,40.657364562,-73.68371796,24
1,40.6574523351,-73.6844295105,24
1,40.657538921,-73.6851413184,24
1,40.6576254217,-73.685853145,24
1,40.6577116944,-73.6865650203,24
1,40.6577978264,-73.6872769259,24
1,40.6578835829,-73.6879889104,24
1,40.6579690825,-73.6887009492,24
1,40.6580547214,-73.6894129601,24
1,40.6581405415,-73.6901249343,24
1,40.6582266106,-73.6908368575,24
1,40.6583135136,-73.6915486014,24
1,40.6584079874,-73.692258654,24
1,40.6585154447,-73.6929654642,24
1,40.6586415603,-73.6936669229,24
1,40.6587858968,-73.694362316,24
1,40.6589496761,-73.6950502083,24
1,40.6591295064,-73.6957312356,24
1,40.6593169169,-73.6964087709,24
1,40.6595052131,-73.6970858901,24
1,40.6596942426,-73.6977626587,24
1,40.6598819352,-73.698440063,24
1,40.6600558649,-73.6991232541,24
1,40.6602134682,-73.6998134487,24
1,40.6603787323,-73.7005007569,24
1,40.6605616039,-73.7011803013,24
1,40.6607495709,-73.7018575909,24
1,40.6609376745,-73.7025348169,24
1,40.6611248786,-73.7032124741,24
1,40.6613119139,-73.7038902121,24
1,40.661500644,-73.7045671425,24
1,40.6616881462,-73.7052446628,24
1,40.6618753417,-73.705922332,24
1,40.6620631628,-73.7065997047,24
1,40.6622511927,-73.7072769791,24
1,40.6624405068,-73.7079536378,24
1,40.6626280078,-73.7086311648,24
1,40.6628155857,-73.7093086596,24
1,40.6630049412,-73.7099853041,24
1,40.6631929907,-73.7106625779,24
1,40.6633805256,-73.7113401007,24
1,40.6635688874,-73.7120172288,24
1,40.6637567979,-73.7126945758,24
1,40.6639448566,-73.7133718539,24
1,40.6641329734,-73.7140491061,24
1,40.6643210861,-73.7147263622,24
1,40.6645091949,-73.7154036221,24
1,40.6646973023,-73.7160808845,24
1,40.6648860644,-73.7167578342,24
1,40.6650744841,-73.7174349459,24
1,40.6652593246,-73.7181137609,24
1,40.6654390645,-73.7187948321,24
1,40.6655954791,-73.7194856331,24
1,40.6657236965,-73.7201864253,24
1,40.6658243766,-73.720894875,24
1,40.6658972162,-73.7216091957,24
1,40.6659389243,-73.7223277893,24
1,40.6659544311,-73.7230483236,24
1,40.6659559478,-73.7237692154,24
1,40.6659547017,-73.7244901358,24
1,40.6659533994,-73.725211056,24
1,40.66595216,-73.7259319764,24
1,40.6659509669,-73.7266528969,24
1,40.665949877,-73.7273738177,24
1,40.6659484955,-73.7280947374,24
1,40.6659466128,-73.7288156552,24
1,40.6659458724,-73.729536574,24
1,40.6659434175,-73.7302574856,24
1,40.6659430486,-73.7309784058,24
1,40.6659422705,-73.7316993269,24
1,40.6659394259,-73.7324202371,24
1,40.6659373742,-73.7331411476,24
1,40.6659384936,-73.7338620677,24
1,40.6659379637,-73.7345829847,24
1,40.665936554,-73.7353039018,24
1,40.6659360854,-73.7360248188,24
1,40.6659340928,-73.7367457339,24
1,40.6659316219,-73.7374666472,24
1,40.6659304899,-73.7381875605,24
1,40.6659315351,-73.7389084796,24
1,40.6659308833,-73.7396294003,24
1,40.6659306602,-73.7403503217,24
1,40.6659294016,-73.7410712414,24
1,40.6659283347,-73.7417921605,24
1,40.6659297448,-73.7425130499,24
1,40.665949573,-73.7432333461,24
1,40.6660021665,-73.7439505635,24
1,40.666094808,-73.7446608731,24
1,40.6662207006,-73.7453622125,24
1,40.6663831674,-73.7460504452,24
1,40.6665832816,-73.746721422,24
1,40.6668134796,-73.7473756466,24
1,40.6670622714,-73.7480182526,24
1,40.6673158007,-73.7486576955,24
1,40.6675696182,-73.7492969443,24
1,40.6678237723,-73.7499359647,24
1,40.6680780756,-73.7505748852,24
1,40.6683286394,-73.7512163226,24
1,40.6685746607,-73.7518608165,24
1,40.668814295,-73.7525093865,24
1,40.6690478447,-73.7531618393,24
1,40.6692819867,-73.7538139276,24
1,40.6695183237,-73.7544646234,24
1,40.6697716172,-73.7551040254,24
1,40.6700521815,-73.7557234279,24
1,40.6703543774,-73.7563251969,24
1,40.6706678327,-73.7569170394,24
1,40.6709852276,-73.7575052883,24
1,40.6713010207,-73.758095023,24
1,40.6716159684,-73.7586855432,24
1,40.671931068,-73.7592759262,24
1,40.6722463178,-73.7598661739,24
1,40.6725624347,-73.7604556223,24
1,40.6728792625,-73.7610444162,24
1,40.6731952645,-73.7616339766,24
1,40.6735106829,-73.7622240793,24
1,40.6738278952,-73.7628125216,24
1,40.6741532373,-73.763393146,24
1,40.6744917392,-73.7639606392,24
1,40.6748382166,-73.7645198978,24
1,40.6751852886,-73.7650785231,24
1,40.675532757,-73.7656367266,24
1,40.6758801924,-73.7661949684,24
1,40.6762275416,-73.7667533057,24
1,40.6765749002,-73.7673116357,24
1,40.6769223728,-73.7678698463,24
1,40.6772698657,-73.768428038,24
1,40.6776173847,-73.7689862046,24
1,40.6779649149,-73.769544362,24
1,40.6783124388,-73.770102529,24
1,40.6786597816,-73.7706608933,24
1,40.6790070217,-73.7712193708,24
1,40.6793543546,-73.7717777515,24
1,40.6797019151,-73.7723358908,24
1,40.6800494204,-73.7728940922,24
1,40.6803962701,-73.7734529993,24
1,40.6807427461,-73.7740123081,24
1,40.681087112,-73.7745738619,24
1,40.6814309058,-73.7751360262,24
1,40.6817743554,-73.7756985557,24
1,40.6821168889,-73.7762620516,24
1,40.6824593623,-73.7768256135,24
1,40.6828017091,-73.7773893111,24
1,40.6831440092,-73.7779530606,24
1,40.6834863472,-73.7785167731,24
1,40.683828876,-73.7790802885,24
1,40.6841714041,-73.7796438074,24
1,40.6845138231,-73.7802074438,24
1,40.6848562239,-73.780771102,24
1,40.6851985727,-73.7813348177,24
1,40.6855408962,-73.7818985627,24
1,40.6858832675,-73.7824622605,24
1,40.6862260693,-73.7830255094,24
1,40.6865689674,-73.7835886601,24
1,40.6869115406,-73.7841521546,24
1,40.6872538246,-73.7847159554,24
1,40.6875961123,-73.7852797552,24
1,40.6879384588,-73.7858434964,24
1,40.6882808178,-73.7864072272,24
1,40.68862317,-73.7869709681,24
1,40.6889654944,-73.787534741,24
1,40.6893078117,-73.7880985243,24
1,40.6896502336,-73.7886622006,24
1,40.6899928913,-73.7892256325,24
1,40.6903349454,-73.7897896984,24
1,40.6906777707,-73.7903529508,24
1,40.6910259842,-73.7909104152,24
1,40.691384418,-73.7914565368,24
1,40.6917645533,-73.7919764361,24
1,40.6921714774,-73.7924597734,24
1,40.6926042013,-73.7929026705,24
1,40.6930592063,-73.7933056066,24
1,40.6935276011,-73.7936814788,24
1,40.6940056065,-73.7940359706,24
1,40.6944852345,-73.7943868036,24
1,40.6949646298,-73.7947381893,24
1,40.695444498,-73.7950884619,24
1,40.6959243213,-73.7954388433,24
1,40.6964039959,-73.7957895784,24
1,40.6968812676,-73.7961458483,24
1,40.6973456577,-73.7965294119,24
1,40.6977782733,-73.796972204,24
1,40.6981722804,-73.7974733188,24
1,40.6985303913,-73.7980195477,24
1,40.6988742399,-73.7985817696,24
1,40.6992167771,-73.7991454056,24
1,40.699559105,-73.7997092637,24
1,40.6999010992,-73.8002734744,24
1,40.7002409513,-73.8008398896,24
1,40.7005657314,-73.8014206099,24
1,40.700823028,-73.8020550427,24
1,40.7009659183,-73.8027467134,24
1,40.7010025421,-73.8034643528,24
1,40.7009241197,-73.8041750773,24
1,40.7007502859,-73.8048580887,24
1,40.7005622678,-73.8055357174,24
1,40.7003672433,-73.8062095498,24
1,40.7001474863,-73.8068699206,24
1,40.6999538201,-73.8075446901,24
1,40.6997640041,-73.8082214873,24
1,40.6995474365,-73.8093335103,24
1,40.699357703,-73.8100103433,24
1,40.6991679729,-73.8106871759,24
1,40.6989850328,-73.8113670313,24
1,40.6988260318,-73.812057254,24
1,40.6986855118,-73.8127544266,24
1,40.6985452486,-73.8134517538,24
1,40.6984238896,-73.8141544391,24
1,40.6983717559,-73.8148713066,24
1,40.6983875649,-73.8155912568,24
1,40.6984777501,-73.8163014574,24
1,40.6986396797,-73.8169895007,24
1,40.6988572337,-73.8176509354,24
1,40.699117224,-73.8182858199,24
1,40.6994103603,-73.8188952204,24
1,40.699736187,-73.8194752983,24
1,40.7000914517,-73.8200248268,24
1,40.7004683258,-73.820549061,24
1,40.7008592527,-73.8210553062,24
1,40.7012635481,-73.8215431418,24
1,40.7016780551,-73.8220159392,24
1,40.7020973212,-73.8224815488,24
1,40.7025179609,-73.8229449623,24
1,40.7029361225,-73.8234122436,24
1,40.7033551462,-73.8238782383,24
1,40.7037751417,-73.8243427219,24
1,40.7041947523,-73.8248078088,24
1,40.7046141795,-73.8252731856,24
1,40.7050336183,-73.8257385473,24
1,40.7054527545,-73.8262043822,24
