"service_id","date","exception_type"
"12353A1E","20250325","1"
"12353A1E","20250326","1"
"12353A1E","20250327","1"
"12353A1E","20250328","1"
"12353A1E","20250401","1"
"12353A1E","20250402","1"
"12353A1E","20250403","1"
"12353A1E","20250404","1"
"F48FDD4C","20250305","1"
"F48FDD4C","20250306","1"
"F48FDD4C","20250307","1"
"F48FDD4C","20250408","1"
"F48FDD4C","20250409","1"
"F48FDD4C","20250410","1"
"F48FDD4C","20250411","1"
"F48FDD4C","20250415","1"
"F48FDD4C","20250416","1"
"F48FDD4C","20250417","1"
"F48FDD4C","20250418","1"
"F48FDD4C","20250422","1"
"F48FDD4C","20250423","1"
"F48FDD4C","20250424","1"
"F48FDD4C","20250425","1"
"F48FDD4C","20250429","1"
"F48FDD4C","20250430","1"
"F48FDD4C","20250501","1"
"F48FDD4C","20250502","1"
"F48FDD4C","20250506","1"
"F48FDD4C","20250507","1"
"F48FDD4C","20250508","1"
"F48FDD4C","20250509","1"
"F48FDD4C","20250513","1"
"F48FDD4C","20250514","1"
"F48FDD4C","20250515","1"
"F48FDD4C","20250516","1"
"D8460950","20250305","1"
"D8460950","20250307","1"
"D8460950","20250310","1"
"D8460950","20250311","1"
"D8460950","20250312","1"
"D8460950","20250313","1"
"D8460950","20250314","1"
"D8460950","20250317","1"
"D8460950","20250318","1"
"D8460950","20250319","1"
"D8460950","20250320","1"
"D8460950","20250321","1"
"D8460950","20250324","1"
"D8460950","20250325","1"
"D8460950","20250326","1"
"D8460950","20250327","1"
"D8460950","20250328","1"
"D8460950","20250331","1"
"D8460950","20250401","1"
"D8460950","20250402","1"
"D8460950","20250403","1"
"D8460950","20250404","1"
"D8460950","20250407","1"
"D8460950","20250408","1"
"D8460950","20250409","1"
"D8460950","20250410","1"
"D8460950","20250411","1"
"D8460950","20250414","1"
"D8460950","20250415","1"
"D8460950","20250416","1"
"D8460950","20250417","1"
"D8460950","20250418","1"
"D8460950","20250421","1"
"D8460950","20250422","1"
"D8460950","20250423","1"
"D8460950","20250424","1"
"D8460950","20250425","1"
"D8460950","20250428","1"
"D8460950","20250429","1"
"D8460950","20250430","1"
"D8460950","20250501","1"
"D8460950","20250502","1"
"D8460950","20250505","1"
"D8460950","20250506","1"
"D8460950","20250507","1"
"D8460950","20250508","1"
"D8460950","20250509","1"
"D8460950","20250512","1"
"D8460950","20250513","1"
"D8460950","20250514","1"
"D8460950","20250515","1"
"D8460950","20250516","1"
"D4F4163B","20250306","1"
"C1B1F227","20250305","1"
"C1B1F227","20250307","1"
"C1B1F227","20250314","1"
"C1B1F227","20250321","1"
"C1B1F227","20250328","1"
"C1B1F227","20250404","1"
"C1B1F227","20250407","1"
"C1B1F227","20250408","1"
"C1B1F227","20250409","1"
"C1B1F227","20250410","1"
"C1B1F227","20250411","1"
"C1B1F227","20250414","1"
"C1B1F227","20250415","1"
"C1B1F227","20250416","1"
"C1B1F227","20250417","1"
"C1B1F227","20250418","1"
"C1B1F227","20250421","1"
"C1B1F227","20250422","1"
"C1B1F227","20250423","1"
"C1B1F227","20250424","1"
"C1B1F227","20250425","1"
"C1B1F227","20250428","1"
"C1B1F227","20250429","1"
"C1B1F227","20250430","1"
"C1B1F227","20250501","1"
"C1B1F227","20250502","1"
"C1B1F227","20250505","1"
"C1B1F227","20250506","1"
"C1B1F227","20250507","1"
"C1B1F227","20250508","1"
"C1B1F227","20250509","1"
"C1B1F227","20250512","1"
"C1B1F227","20250513","1"
"C1B1F227","20250514","1"
"C1B1F227","20250515","1"
"C1B1F227","20250516","1"
